matchup_id,name,fighter,opponent,weight_class,career_style,predicted_infight_style,style_shift_predicted,style_shift_probability,Odds,odds_numeric,implied_probability,predicted_probability,betting_edge,bet_size,prob_ko_tko,prob_submission,prob_decision,event_name,event_date,dk_link,dk_parlay_link,parlay_bet_size,parlay_combined_odds,won,potential_winnings,total_return,net,profit_multiplier,result_date
Chris Curtis_vs_Myktybek Orolbai,Chris Curtis,Chris Curtis,Myktybek Orolbai,Welterweight,Striker,BJJ,False,0.5259,265.0,265.0,0.2631,0.2126,-0.0505,0.0,0.3323,0.1648,0.5028,UFC Fight Night: Emmett vs. Vallejos,2026-03-14,,https://sportsbook.draftkings.com/event/33766391?outcomes=0ML83745398_3+0ML83745391_3+0ML83745395_3+0ML83746181_1+0ML83745393_3,1.52,1194.0,0,0.0,0.0,0.0,0.0,2026-03-15
Myktybek Orolbai_vs_Chris Curtis,Myktybek Orolbai,Myktybek Orolbai,Chris Curtis,Welterweight,BJJ,Wrestler,False,0.5259,-330.0,-330.0,0.7369,0.7874,0.0505,2.72,0.3323,0.1648,0.5028,UFC Fight Night: Emmett vs. Vallejos,2026-03-14,https://sportsbook.draftkings.com/event/33766388?outcomes=0ML83745395_3,https://sportsbook.draftkings.com/event/33766391?outcomes=0ML83745398_3+0ML83745391_3+0ML83745395_3+0ML83746181_1+0ML83745393_3,1.52,1194.0,1,0.8242,3.5442,0.8242,1.303,2026-03-15
Elijah Smith_vs_SuYoung You,Elijah Smith,Elijah Smith,SuYoung You,Bantamweight,Mixed,BJJ,False,0.5259,-255.0,-255.0,0.6901,0.7407,0.0506,2.67,0.2719,0.1924,0.5357,UFC Fight Night: Emmett vs. Vallejos,2026-03-14,https://sportsbook.draftkings.com/event/33766790?outcomes=0ML83746181_1,https://sportsbook.draftkings.com/event/33766391?outcomes=0ML83745398_3+0ML83745391_3+0ML83745395_3+0ML83746181_1+0ML83745393_3,1.52,1194.0,1,1.0471,3.7171,1.0471,1.3922,2026-03-15
SuYoung You_vs_Elijah Smith,SuYoung You,SuYoung You,Elijah Smith,Bantamweight,Mixed,BJJ,False,0.5259,210.0,210.0,0.3099,0.2593,-0.0506,0.0,0.2719,0.1924,0.5357,UFC Fight Night: Emmett vs. Vallejos,2026-03-14,,https://sportsbook.draftkings.com/event/33766391?outcomes=0ML83745398_3+0ML83745391_3+0ML83745395_3+0ML83746181_1+0ML83745393_3,1.52,1194.0,0,0.0,0.0,0.0,0.0,2026-03-15
Brad Tavares_vs_Eryk Anders,Brad Tavares,Brad Tavares,Eryk Anders,Middleweight,Striker,BJJ,False,0.5259,-108.0,-108.0,0.5,0.4566,-0.0434,0.0,0.3821,0.1438,0.4741,UFC Fight Night: Emmett vs. Vallejos,2026-03-14,,https://sportsbook.draftkings.com/event/33766391?outcomes=0ML83745398_3+0ML83745391_3+0ML83745395_3+0ML83746181_1+0ML83745393_3,1.52,1194.0,0,0.0,0.0,0.0,0.0,2026-03-15
Eryk Anders_vs_Brad Tavares,Eryk Anders,Eryk Anders,Brad Tavares,Middleweight,Wrestler,Striker,False,0.5259,-108.0,-108.0,0.5,0.5434,0.0434,2.52,0.3821,0.1438,0.4741,UFC Fight Night: Emmett vs. Vallejos,2026-03-14,https://sportsbook.draftkings.com/event/33766383?outcomes=0ML83745393_3,https://sportsbook.draftkings.com/event/33766391?outcomes=0ML83745398_3+0ML83745391_3+0ML83745395_3+0ML83746181_1+0ML83745393_3,1.52,1194.0,1,2.3333,4.8533,2.3333,1.9259,2026-03-15
Piera Rodriguez_vs_Sam Hughes,Piera Rodriguez,Piera Rodriguez,Sam Hughes,Women's Strawweight,Wrestler,Striker,False,0.5259,-154.0,-154.0,0.5824,0.6028,0.0205,0.0,0.3397,0.1247,0.5357,UFC Fight Night: Emmett vs. Vallejos,2026-03-14,,https://sportsbook.draftkings.com/event/33766391?outcomes=0ML83745398_3+0ML83745391_3+0ML83745395_3+0ML83746181_1+0ML83745393_3,1.52,1194.0,1,0.0,0.0,0.0,0.0,2026-03-15
Sam Hughes_vs_Piera Rodriguez,Sam Hughes,Sam Hughes,Piera Rodriguez,Women's Strawweight,Striker,BJJ,False,0.5259,130.0,130.0,0.4176,0.3972,-0.0205,0.0,0.3397,0.1247,0.5357,UFC Fight Night: Emmett vs. Vallejos,2026-03-14,,https://sportsbook.draftkings.com/event/33766391?outcomes=0ML83745398_3+0ML83745391_3+0ML83745395_3+0ML83746181_1+0ML83745393_3,1.52,1194.0,0,0.0,0.0,0.0,0.0,2026-03-15
Movsar Evloev_vs_Lerone Murphy,Movsar Evloev,Movsar Evloev,Lerone Murphy,Featherweight,BJJ,Wrestler,False,0.5259,-250.0,-250.0,0.6804,0.6343,-0.0461,0.0,0.2807,0.2142,0.5051,UFC Fight Night: Evloev vs. Murphy,2026-03-21,,https://sportsbook.draftkings.com/event/33621617?outcomes=0ML83377242_3,0.0,,1,0.0,0.0,0.0,0.0,2026-03-22
Lerone Murphy_vs_Movsar Evloev,Lerone Murphy,Lerone Murphy,Movsar Evloev,Featherweight,Sniper,BJJ,False,0.5259,198.0,198.0,0.3196,0.3657,0.0461,2.55,0.2807,0.2142,0.5051,UFC Fight Night: Evloev vs. Murphy,2026-03-21,https://sportsbook.draftkings.com/event/33621617?outcomes=0ML83377242_3,https://sportsbook.draftkings.com/event/33621617?outcomes=0ML83377242_3,0.0,,0,0.0,0.0,-2.55,0.0,2026-03-22
Michael Page_vs_Sam Patterson,Michael Page,Michael Page,Sam Patterson,Welterweight,Mixed,BJJ,False,0.5259,-178.0,-178.0,0.6097,0.6237,0.0139,0.0,0.3525,0.1827,0.4648,UFC Fight Night: Evloev vs. Murphy,2026-03-21,,https://sportsbook.draftkings.com/event/33621617?outcomes=0ML83377242_3,0.0,,1,0.0,0.0,0.0,0.0,2026-03-22
Sam Patterson_vs_Michael Page,Sam Patterson,Sam Patterson,Michael Page,Welterweight,Mixed,BJJ,False,0.5259,144.0,144.0,0.3903,0.3763,-0.0139,0.0,0.3525,0.1827,0.4648,UFC Fight Night: Evloev vs. Murphy,2026-03-21,,https://sportsbook.draftkings.com/event/33621617?outcomes=0ML83377242_3,0.0,,0,0.0,0.0,0.0,0.0,2026-03-22
Roman Dolidze_vs_Christian Leroy Duncan,Roman Dolidze,Roman Dolidze,Christian Leroy Duncan,Middleweight,Striker,BJJ,False,0.5259,340.0,340.0,0.2161,0.2453,0.0292,0.0,0.4478,0.1392,0.413,UFC Fight Night: Evloev vs. Murphy,2026-03-21,,https://sportsbook.draftkings.com/event/33621617?outcomes=0ML83377242_3,0.0,,0,0.0,0.0,0.0,0.0,2026-03-22
Christian Leroy Duncan_vs_Roman Dolidze,Christian Leroy Duncan,Christian Leroy Duncan,Roman Dolidze,Middleweight,Sniper,BJJ,False,0.5259,-470.0,-470.0,0.7839,0.7547,-0.0292,0.0,0.4478,0.1392,0.413,UFC Fight Night: Evloev vs. Murphy,2026-03-21,,https://sportsbook.draftkings.com/event/33621617?outcomes=0ML83377242_3,0.0,,1,0.0,0.0,0.0,0.0,2026-03-22
Israel Adesanya_vs_Joe Pyfer,Israel Adesanya,Israel Adesanya,Joe Pyfer,Middleweight,Striker,Striker,False,0.527,-130.0,-130.0,0.5331,0.3993,-0.1338,0.0,0.4108,0.1081,0.481,UFC Fight Night: Adesanya vs. Pyfer,2026-03-28,,https://sportsbook.draftkings.com/event/33462193?outcomes=0ML82984687_3+0ML83911438_3+0ML83911441_3+0ML83911442_1,1.55,915.0,0,0.0,0.0,0.0,0.0,2026-03-29
Joe Pyfer_vs_Israel Adesanya,Joe Pyfer,Joe Pyfer,Israel Adesanya,Middleweight,Striker,Striker,False,0.527,102.0,102.0,0.4669,0.6007,0.1338,2.68,0.4108,0.1081,0.481,UFC Fight Night: Adesanya vs. Pyfer,2026-03-28,https://sportsbook.draftkings.com/event/33462193?outcomes=0ML82984687_3,https://sportsbook.draftkings.com/event/33462193?outcomes=0ML82984687_3+0ML83911438_3+0ML83911441_3+0ML83911442_1,1.55,915.0,1,2.7336,5.4136,2.7336,2.02,2026-03-29
Alexa Grasso_vs_Maycee Barber,Alexa Grasso,Alexa Grasso,Maycee Barber,Women's Flyweight,Striker,BJJ,False,0.527,124.0,124.0,0.4216,0.3276,-0.094,0.0,0.375,0.1252,0.4998,UFC Fight Night: Adesanya vs. Pyfer,2026-03-28,,https://sportsbook.draftkings.com/event/33462193?outcomes=0ML82984687_3+0ML83911438_3+0ML83911441_3+0ML83911442_1,1.55,915.0,1,0.0,0.0,0.0,0.0,2026-03-29
Maycee Barber_vs_Alexa Grasso,Maycee Barber,Maycee Barber,Alexa Grasso,Women's Flyweight,Wrestler,Striker,False,0.527,-158.0,-158.0,0.5784,0.6724,0.094,2.73,0.375,0.1252,0.4998,UFC Fight Night: Adesanya vs. Pyfer,2026-03-28,https://sportsbook.draftkings.com/event/33833370?outcomes=0ML83911438_3,https://sportsbook.draftkings.com/event/33462193?outcomes=0ML82984687_3+0ML83911438_3+0ML83911441_3+0ML83911442_1,1.55,915.0,0,0.0,0.0,-2.73,0.0,2026-03-29
Michael Chiesa_vs_Niko Price,Michael Chiesa,Michael Chiesa,Niko Price,Welterweight,BJJ,Wrestler,False,0.527,-850.0,-850.0,0.8579,0.8537,-0.0042,0.0,0.2766,0.2619,0.4615,UFC Fight Night: Adesanya vs. Pyfer,2026-03-28,,https://sportsbook.draftkings.com/event/33462193?outcomes=0ML82984687_3+0ML83911438_3+0ML83911441_3+0ML83911442_1,1.55,915.0,1,0.0,0.0,0.0,0.0,2026-03-29
Niko Price_vs_Michael Chiesa,Niko Price,Niko Price,Michael Chiesa,Welterweight,BJJ,Wrestler,False,0.527,575.0,575.0,0.1421,0.1463,0.0042,0.0,0.2766,0.2619,0.4615,UFC Fight Night: Adesanya vs. Pyfer,2026-03-28,,https://sportsbook.draftkings.com/event/33462193?outcomes=0ML82984687_3+0ML83911438_3+0ML83911441_3+0ML83911442_1,1.55,915.0,0,0.0,0.0,0.0,0.0,2026-03-29
Terrance McKinney_vs_Kyle Nelson,Terrance McKinney,Terrance McKinney,Kyle Nelson,Lightweight,BJJ,Wrestler,False,0.527,-150.0,-150.0,0.5667,0.5278,-0.039,0.0,0.268,0.2612,0.4708,UFC Fight Night: Adesanya vs. Pyfer,2026-03-28,,https://sportsbook.draftkings.com/event/33462193?outcomes=0ML82984687_3+0ML83911438_3+0ML83911441_3+0ML83911442_1,1.55,915.0,1,0.0,0.0,0.0,0.0,2026-03-29
Kyle Nelson_vs_Terrance McKinney,Kyle Nelson,Kyle Nelson,Terrance McKinney,Lightweight,BJJ,Wrestler,False,0.527,118.0,118.0,0.4333,0.4722,0.039,0.0,0.268,0.2612,0.4708,UFC Fight Night: Adesanya vs. Pyfer,2026-03-28,,https://sportsbook.draftkings.com/event/33462193?outcomes=0ML82984687_3+0ML83911438_3+0ML83911441_3+0ML83911442_1,1.55,915.0,0,0.0,0.0,0.0,0.0,2026-03-29
Casey O'Neill_vs_Gabriella Fernandes,Casey O'Neill,Casey O'Neill,Gabriella Fernandes,Women's Flyweight,BJJ,Striker,False,0.527,,,0.4852,0.4106,-0.0746,0.0,0.3432,0.1704,0.4863,UFC Fight Night: Adesanya vs. Pyfer,2026-03-28,,https://sportsbook.draftkings.com/event/33462193?outcomes=0ML82984687_3+0ML83911438_3+0ML83911441_3+0ML83911442_1,1.55,915.0,1,0.0,0.0,0.0,0.0,2026-03-29
Gabriella Fernandes_vs_Casey O'Neill,Gabriella Fernandes,Gabriella Fernandes,Casey O'Neill,Women's Flyweight,Muay_Thai,BJJ,False,0.527,-113.0,-113.0,0.5148,0.5894,0.0746,2.6,0.3432,0.1704,0.4863,UFC Fight Night: Adesanya vs. Pyfer,2026-03-28,https://sportsbook.draftkings.com/event/33833375?outcomes=0ML83911441_3,https://sportsbook.draftkings.com/event/33462193?outcomes=0ML82984687_3+0ML83911438_3+0ML83911441_3+0ML83911442_1,1.55,915.0,0,0.0,0.0,-2.6,0.0,2026-03-29
Navajo Stirling_vs_Bruno Lopes,Navajo Stirling,Navajo Stirling,Bruno Lopes,Light Heavyweight,Mixed,BJJ,False,0.527,-440.0,-440.0,0.7696,0.7457,-0.0239,0.0,0.4706,0.1872,0.3422,UFC Fight Night: Adesanya vs. Pyfer,2026-03-28,,https://sportsbook.draftkings.com/event/33462193?outcomes=0ML82984687_3+0ML83911438_3+0ML83911441_3+0ML83911442_1,1.55,915.0,1,0.0,0.0,0.0,0.0,2026-03-29
Bruno Lopes_vs_Navajo Stirling,Bruno Lopes,Bruno Lopes,Navajo Stirling,Light Heavyweight,Mixed,BJJ,False,0.527,310.0,310.0,0.2304,0.2543,0.0239,0.0,0.4706,0.1872,0.3422,UFC Fight Night: Adesanya vs. Pyfer,2026-03-28,,https://sportsbook.draftkings.com/event/33462193?outcomes=0ML82984687_3+0ML83911438_3+0ML83911441_3+0ML83911442_1,1.55,915.0,0,0.0,0.0,0.0,0.0,2026-03-29
Ricky Simon_vs_Adrian Yanez,Ricky Simon,Ricky Simon,Adrian Yanez,Bantamweight,Wrestler,Striker,False,0.527,-158.0,-158.0,0.5784,0.6629,0.0846,2.69,0.224,0.1361,0.6399,UFC Fight Night: Adesanya vs. Pyfer,2026-03-28,https://sportsbook.draftkings.com/event/33833376?outcomes=0ML83911442_1,https://sportsbook.draftkings.com/event/33462193?outcomes=0ML82984687_3+0ML83911438_3+0ML83911441_3+0ML83911442_1,1.55,915.0,0,0.0,0.0,-2.69,0.0,2026-03-29
Adrian Yanez_vs_Ricky Simon,Adrian Yanez,Adrian Yanez,Ricky Simon,Bantamweight,Striker,BJJ,False,0.527,124.0,124.0,0.4216,0.3371,-0.0846,0.0,0.224,0.1361,0.6399,UFC Fight Night: Adesanya vs. Pyfer,2026-03-28,,https://sportsbook.draftkings.com/event/33462193?outcomes=0ML82984687_3+0ML83911438_3+0ML83911441_3+0ML83911442_1,1.55,915.0,0,0.0,0.0,0.0,0.0,2026-03-29
Alexia Thainara_vs_Bruna Brasil,Alexia Thainara,Alexia Thainara,Bruna Brasil,Women's Strawweight,Mixed,BJJ,False,0.527,-480.0,-480.0,0.7806,0.7834,0.0028,0.0,0.3423,0.1824,0.4752,UFC Fight Night: Adesanya vs. Pyfer,2026-03-28,,https://sportsbook.draftkings.com/event/33462193?outcomes=0ML82984687_3+0ML83911438_3+0ML83911441_3+0ML83911442_1,1.55,915.0,1,0.0,0.0,0.0,0.0,2026-03-29
Bruna Brasil_vs_Alexia Thainara,Bruna Brasil,Bruna Brasil,Alexia Thainara,Women's Strawweight,Mixed,BJJ,False,0.527,330.0,330.0,0.2194,0.2166,-0.0028,0.0,0.3423,0.1824,0.4752,UFC Fight Night: Adesanya vs. Pyfer,2026-03-28,,https://sportsbook.draftkings.com/event/33462193?outcomes=0ML82984687_3+0ML83911438_3+0ML83911441_3+0ML83911442_1,1.55,915.0,0,0.0,0.0,0.0,0.0,2026-03-29
